Model,Band_Selection,N_Bands,OA,AA,Kappa
SVM,PCA Loadings,12,0.8985,0.904,0.89
SVM,Mutual Information,12,0.7764,0.7864,0.7579
SVM,K-Means Clustering,12,0.9446,0.9519,0.94
SVM,Laplacian Score,12,0.8646,0.8773,0.8534
SVM,Genetic Algorithm,12,0.9713,0.9744,0.9689
SVM,QPSO,12,0.9754,0.9779,0.9733
SVM,Quantum Amplitude (Qiskit),12,0.9046,0.9177,0.8967
Random Forest,PCA Loadings,12,0.8892,0.8989,0.88
Random Forest,Mutual Information,12,0.7426,0.7523,0.7212
Random Forest,K-Means,12,0.9231,0.9341,0.9167
Random Forest,Laplacian Score,12,0.8297,0.8414,0.8156
Random Forest,Genetic Algorithm,12,0.9292,0.9386,0.9234
Random Forest,QPSO,12,0.9395,0.9468,0.9345
Random Forest,Quantum (Qiskit),12,0.8677,0.8785,0.8567
XGBoost,PCA Loadings,12,0.8974,0.9049,0.8889
XGBoost,Mutual Information,12,0.7374,0.7454,0.7156
XGBoost,K-Means,12,0.9272,0.9367,0.9211
XGBoost,Laplacian Score,12,0.8451,0.857,0.8322
XGBoost,Genetic Algorithm,12,0.9323,0.9388,0.9267
XGBoost,QPSO,12,0.9374,0.9446,0.9322
XGBoost,Quantum (Qiskit),12,0.8749,0.8857,0.8645
LightGBM,PCA Loadings,12,0.8872,0.8961,0.8778
LightGBM,Mutual Information,12,0.7344,0.7464,0.7123
LightGBM,K-Means,12,0.9313,0.9425,0.9256
LightGBM,Laplacian Score,12,0.8256,0.8361,0.811
LightGBM,Genetic Algorithm,12,0.9374,0.9421,0.9322
LightGBM,QPSO,12,0.9395,0.9417,0.9345
LightGBM,Quantum (Qiskit),12,0.8738,0.8833,0.8634
KNN,PCA Loadings,12,0.8605,0.871,0.849
KNN,Mutual Information,12,0.7272,0.7376,0.7045
KNN,K-Means,12,0.9241,0.9356,0.9178
KNN,Laplacian Score,12,0.8236,0.8394,0.809
KNN,Genetic Algorithm,12,0.9323,0.9422,0.9267
KNN,QPSO,12,0.9426,0.9499,0.9378
KNN,Quantum (Qiskit),12,0.8472,0.8604,0.8345


Model,Band_Selection,N_Bands,OA,AA,Kappa
KNN,PCA Loadings,12,0.8605,0.871,0.849
KNN,Mutual Information,12,0.7272,0.7376,0.7045
KNN,K-Means,12,0.9241,0.9356,0.9178
KNN,Laplacian Score,12,0.8236,0.8394,0.809
KNN,Genetic Algorithm,12,0.9323,0.9422,0.9267
KNN,QPSO,12,0.9426,0.9499,0.9378
KNN,Quantum (Qiskit),12,0.8472,0.8604,0.8345


Model,Band_Selection,N_Bands,OA,AA,Kappa
LightGBM,PCA Loadings,12,0.8872,0.8961,0.8778
LightGBM,Mutual Information,12,0.7344,0.7464,0.7123
LightGBM,K-Means,12,0.9313,0.9425,0.9256
LightGBM,Laplacian Score,12,0.8256,0.8361,0.811
LightGBM,Genetic Algorithm,12,0.9374,0.9421,0.9322
LightGBM,QPSO,12,0.9395,0.9417,0.9345
LightGBM,Quantum (Qiskit),12,0.8738,0.8833,0.8634


Model,Band_Selection,N_Bands,OA,AA,Kappa
Random Forest,PCA Loadings,12,0.8892,0.8989,0.88
Random Forest,Mutual Information,12,0.7426,0.7523,0.7212
Random Forest,K-Means,12,0.9231,0.9341,0.9167
Random Forest,Laplacian Score,12,0.8297,0.8414,0.8156
Random Forest,Genetic Algorithm,12,0.9292,0.9386,0.9234
Random Forest,QPSO,12,0.9395,0.9468,0.9345
Random Forest,Quantum (Qiskit),12,0.8677,0.8785,0.8567


Model,Band_Selection,N_Bands,OA,AA,Kappa
XGBoost,PCA Loadings,12,0.8974,0.9049,0.8889
XGBoost,Mutual Information,12,0.7374,0.7454,0.7156
XGBoost,K-Means,12,0.9272,0.9367,0.9211
XGBoost,Laplacian Score,12,0.8451,0.857,0.8322
XGBoost,Genetic Algorithm,12,0.9323,0.9388,0.9267
XGBoost,QPSO,12,0.9374,0.9446,0.9322
XGBoost,Quantum (Qiskit),12,0.8749,0.8857,0.8645


0,1,2,3,4,5,6,7,8,9,10,11
0.3585374,0.75092,0.7308103,0.98249745,0.87393534,0.7192655,0.35437533,0.20373902,0.41360503,0.32331222,0.2950037,-0.055211116
0.027438732,0.42023432,0.66997606,0.84383154,0.4840595,-0.2390703,-0.696461,-0.5895859,-0.43765417,-0.54234815,-0.35973883,-0.39488333
0.5316499,0.61601937,0.8749792,0.7584336,0.57679695,0.4884468,0.23427977,0.5795245,0.6689828,0.7020387,0.18587995,0.2632316
-1.0566152,-1.7178811,-2.418404,-2.430039,-2.26589,-2.0330284,-1.6872497,-1.5638446,-1.4932156,-1.4260432,-1.5819248,-1.498818
-0.27508795,-0.066840544,-0.32837245,-0.19616348,-0.16699524,-0.04039093,0.3093395,0.09239517,-0.063100114,-0.21772549,0.09858094,0.19954304
0.36862162,0.33547375,0.24080285,0.43544325,0.43485188,0.6900479,0.29432753,0.55168855,0.5838569,0.7200733,0.1640552,0.050936457
0.39047077,0.37845093,0.45413944,0.24266367,0.36104044,0.53811663,0.23427977,0.25941092,0.46468058,0.44955438,0.49142647,0.51798576
-1.0230012,-0.76880133,0.056633405,0.27986673,0.007124058,-0.99580497,-1.296939,-1.257649,-1.152712,-1.1014204,-1.2327288,-1.244064
0.69972026,0.50021964,0.17330183,0.39485806,0.47648913,0.99391055,1.2250683,1.0249,0.9584109,0.9364884,1.0806947,0.85765797
0.08122126,0.36890045,0.03413306,0.21137927,0.2758734,0.46507275,0.6696263,0.48209864,0.8222095,0.8102462,0.8406225,0.92134655
-0.07340349,-0.5419773,-1.5975584,-1.5904332,-1.3725821,-0.65688133,0.24929169,0.20373902,0.41360503,0.43151978,0.4259522,0.51798576
-0.88854486,-0.44169718,-0.15253644,0.039737824,-0.22945108,-0.5370894,-0.6514252,-0.6870118,-0.420629,-0.30789846,-0.5779863,-0.43734238
-0.62971646,-0.6291255,-0.24753788,-0.21476501,0.02794267,-0.36470577,-0.20106675,-0.28339034,-0.5568304,-0.63252103,-0.4906873,-0.35242432
0.15685293,0.53364635,1.192484,1.3097154,0.72631246,0.24594112,-0.26111457,0.24549295,-0.16525121,-0.19969091,-0.010542806,0.15708402
0.94846445,0.5384216,-0.6767111,-0.5622755,-0.9599951,0.25178462,0.90981746,0.983146,1.1116376,1.1168343,1.6481383,1.4096254
0.69299746,0.28175223,-0.87671405,-0.8015589,-1.0527326,0.17581898,0.8647816,0.73262227,1.6394182,1.5857335,1.495365,1.4945434
-0.8112325,-1.0397965,-0.8567138,-0.906404,-0.72341996,-0.82342136,-1.1468196,-0.90969944,-0.96543485,-1.0833858,-0.5343368,-0.7982441
2.5568979,2.7039945,1.8441604,2.2499385,2.104126,2.1392386,2.5611317,2.4862878,2.643904,2.5956707,2.4556541,2.2800355
-0.029705198,-0.19338451,-0.04003473,-0.03213175,-0.015587154,-0.16310467,-0.26111457,-0.22771841,-0.1822764,-0.037379578,0.53507596,0.66659236
0.5854324,0.29010892,0.7208101,0.5859466,0.4481001,0.47091627,0.2793156,0.5795245,0.29442874,0.08886256,0.2077047,0.24200208
-1.1473732,-0.7986466,-0.36337298,-0.25365916,-0.2597327,-0.62474203,-0.95166415,-0.5756679,-0.9143593,-0.9391091,-0.5561616,-0.585949
-0.8767799,-1.1448518,-0.5592093,-0.56734866,-0.39599997,-1.0396312,-1.4320465,-1.1184691,-1.0165104,-0.9932129,-1.4291515,-1.244064
-0.43475482,-0.22681122,-0.09503557,-0.09131845,-0.15563963,-0.19524397,-0.06595921,0.050641224,-0.01202456,-0.21772549,-0.14149131,-0.24627675
-0.52047074,-0.9025082,-0.55670923,-0.47349545,-0.19727686,-0.4961848,-0.68144906,-0.519996,-0.8462586,-0.7407286,-0.9271823,-0.9043917
-0.054915752,-0.35096756,-1.447556,-1.3714424,-1.5239902,-0.6685684,0.18924391,0.23157497,0.22632802,0.25117388,0.53507596,0.49675626
-1.5994825,-1.8730766,-2.5442395,-2.5467212,-2.3661976,-2.059324,-1.6572257,-1.7726142,-1.6294171,-1.516216,-1.8001722,-1.6474247
1.093005,0.996845,0.7166434,0.47349185,0.8020165,1.3299124,1.4352356,1.4563574,1.2818893,1.170938,1.2552928,1.2397892
0.00895099,-0.1695083,-0.31337222,-0.45151183,-0.08182819,0.24301936,0.38439924,0.37075478,0.056076176,-0.073448755,0.1204057,0.13585451
0.84930295,1.0529542,1.0799823,1.1000254,1.1294365,0.9822235,0.5195068,0.32900083,0.44765538,0.46758896,0.2513542,0.13585451
0.24929164,0.2889151,0.20580232,0.42276037,0.22477318,0.5147426,0.4894829,0.46818066,0.41360503,0.43151978,0.4696017,0.7090514
0.11147392,-0.12533729,-1.2658867,-1.2065651,-1.1681812,-0.13388711,0.6846382,0.83004814,0.94138575,0.9364884,1.146169,1.3247073
0.25937587,0.079998195,0.05496671,-0.0930095,0.14717653,0.713422,0.45945898,0.38467276,0.2433532,0.34134683,0.60055023,0.53921527
0.7871169,0.72823757,0.34580445,0.16572095,0.34400705,1.1984334,1.1049727,1.0388179,0.60088205,0.6479349,0.9279215,0.68782187
-1.0381275,-0.64464504,0.0041326056,0.13781865,-0.7669498,-1.0483966,-1.4170346,-1.2994028,-1.2037874,-1.1555243,-1.1672546,-1.0742278
-0.041470125,-0.013119056,0.0674669,-0.15135068,0.42160368,0.3394373,0.3093395,0.30116487,-0.47170454,-0.5784173,-0.25061506,-0.26750627
1.1804016,1.0231088,0.53830737,0.2959317,0.69035304,1.3678952,1.9456419,1.734717,1.6394182,1.8382179,1.7354373,1.600691
0.71316594,1.2356071,1.1799839,1.2496831,1.00831,0.88288385,0.5195068,0.45426267,0.4306302,0.53972733,0.2077047,0.07216597
-0.7809798,-0.8619186,-0.42587394,-0.45827603,-0.043976173,-0.6598031,-0.89161634,-0.85402757,-0.48872972,-0.47020978,-0.81805855,-0.86193264
-0.04651224,-0.08952296,-0.35920626,-0.509853,-0.2824439,0.21380182,0.17423196,0.008887283,0.15822728,0.07082797,0.27317894,0.15708402
0.024077324,-0.27098224,-1.2492197,-1.1735897,-1.2533482,-0.44651496,0.17423196,0.24549295,0.48170575,0.46758896,0.5569007,0.7090514
-0.7171131,-0.47751153,0.28830358,0.34243554,0.22477318,-0.5166371,-0.8615925,-0.86794555,-0.5398053,-0.6866248,-0.40338832,-0.41611287
-0.63643926,-0.32947895,0.8608123,0.96474147,0.5143411,-0.40853214,-0.7565088,-0.61742187,-0.6930319,-0.7046594,-0.5343368,-0.5222604
-0.33559328,-0.29843986,-0.5100419,-0.37795123,-0.40735558,0.24301936,0.26430365,0.12023113,-0.13120085,-0.10951794,-0.44703782,-0.5222604
-0.014578864,0.321148,1.2099843,1.0695865,1.2297443,0.45338574,0.23427977,0.37075478,0.022025807,-0.0013103951,0.22952946,0.22077256
0.6089623,0.3772571,0.16996846,0.018599713,0.32886624,0.75724834,0.6095785,0.8857201,0.8903102,0.9004192,0.9279215,0.7090514
-0.3876951,-0.40230143,-0.21670409,-0.05326986,0.22098798,-0.28289664,-0.1860548,-0.19988243,0.056076176,-0.037379578,-0.6216358,-0.71332604
1.0005662,1.1854671,1.1458167,1.1904964,0.92692816,0.92086667,0.6696263,0.4264267,0.51575613,0.48562357,0.7314987,0.51798576
1.3669597,0.9550617,0.62664205,0.3196064,0.73009765,1.3036166,1.3601758,1.5537832,1.520242,1.7480448,1.408066,1.6219205
0.38542867,0.74853235,0.5174737,0.31537876,0.6278972,0.8127617,0.71466213,0.7882942,0.3114539,0.32331222,0.2077047,0.22077256
0.64929914,0.2542946,-0.7242118,-0.5715763,-0.60040087,0.23133235,0.71466213,0.9135561,1.1797383,1.0807651,1.2116432,1.2822483
2.1182342,1.9327928,1.4091539,1.1253911,1.4171119,1.9989944,1.7654984,2.1661744,2.354476,2.6858437,2.3465304,2.6197076
0.9400609,1.0398222,0.67330945,0.40162227,0.80012393,1.5782616,1.31514,1.5398653,1.3499901,1.5135952,1.408066,1.4733139
0.6156851,0.9371545,0.91581315,0.8683517,0.70738643,0.713422,0.7296741,0.39859074,0.83923465,0.8463154,0.5569007,0.53921527
-0.63643926,-0.05609625,0.7091433,0.9469855,0.39132208,-0.6598031,-0.8615925,-0.6730938,-0.77815783,-0.6866248,-0.8617081,-0.8407031
-1.5036825,-1.8850147,-2.6809082,-2.712444,-2.6425173,-2.2580035,-1.897417,-1.7308604,-1.6634674,-1.7687004,-1.6037495,-1.498818
-0.54231983,-0.16473305,0.17830192,0.20546061,0.296692,-0.13973062,-0.1860548,-0.1442105,-0.3014527,-0.23576008,-0.46886256,-0.41611287
-0.8431659,-0.65300167,0.43997255,0.74828726,0.11500232,-0.779595,-1.1918554,-1.1880591,-0.795183,-0.722694,-0.9053576,-0.9256212
-0.31710556,0.2889151,0.69414306,0.7601246,0.5238041,-0.22446151,-0.39622208,-0.22771841,-0.5568304,-0.5603827,-0.29426455,-0.16135868
-0.6801376,-0.24471839,0.31080392,0.5233778,0.20206197,-0.43774968,-0.7565088,-0.53391397,-0.65898156,-0.5784173,-0.81805855,-0.9043917
0.6778711,0.95267403,0.76581085,0.42529693,0.9666728,1.1224678,1.31514,1.3450135,1.0265117,1.1168343,1.2771175,1.4096254
2.459417,3.232853,2.3075008,2.4630108,1.795632,1.394191,1.1199846,0.969228,1.0094864,1.0446959,1.1898185,1.2822483
-0.2986178,-0.4214024,-1.320054,-1.3097191,-1.3952934,-0.8672477,-0.17104284,-0.13029252,-0.21632677,-0.23576008,-0.25061506,-0.33119482
1.1131735,1.1460714,0.5641411,0.842986,0.5408375,1.5110612,1.7354746,1.3867674,1.1797383,1.2250417,1.1898185,1.0274941
0.18038277,-0.14205064,-0.23587105,-0.33990264,0.09796891,0.19042777,0.18924391,0.24549295,0.039050993,-0.21772549,0.3386532,0.34814966
-0.7759377,-0.3569366,0.5316406,0.5698816,0.49920034,-0.55169815,-0.711473,-0.8122736,-0.62493116,-0.7407286,-0.42521307,-0.118899666
-0.41122496,-0.4643796,-1.3050538,-1.1938823,-0.9562099,-0.42606267,0.084160276,0.1480671,-0.080125295,-0.14558713,0.18587995,0.02970694
-0.7540885,-0.93354726,-0.42837396,-0.5546658,-1.1776443,-1.4106942,-1.3569868,-1.1880591,-1.527266,-1.5342506,-1.3418525,-1.456359
1.5888126,1.3991592,0.9166465,0.5690361,1.4757825,1.6922101,1.900606,2.1940103,2.0990982,2.0726676,2.3901799,2.3224945
-0.22298613,-0.1265311,-0.33753926,-0.19616348,-0.034513168,0.33651555,0.17423196,0.18982103,-0.25037715,-0.47020978,-0.16331606,-0.033981603
1.4997354,1.4707879,0.92498,0.61638546,1.036699,1.5344353,1.8555702,1.8043069,1.5713176,1.6398374,1.7790868,1.8554451
-0.5591269,-0.36290565,0.123301074,0.102306634,-0.053439178,-0.29458365,-0.2461026,-0.19988243,-0.11417566,-0.19969091,-0.5779863,-0.45857188
-0.036428016,-0.1265311,-0.4542077,-0.23928523,-0.22377327,0.25178462,0.36938727,0.106313154,-0.046074927,-0.05541417,0.054931443,0.09339548
-0.4313934,0.029858138,0.66830933,0.9326115,0.47838172,-0.28874013,-0.60638934,-0.63133985,-0.6930319,-0.7587632,-0.38156357,-0.33119482
0.3232426,0.13849492,0.22913602,-0.025367554,0.2607326,0.07063578,0.15922001,0.23157497,0.3284791,0.034758788,0.5132512,0.4330677
0.087944075,-0.24352457,-0.27587163,-0.44136554,0.11689492,0.26347166,0.21926782,-0.08853858,0.17525247,0.25117388,0.1640552,0.24200208
0.1938284,-0.10146107,-1.180052,-1.0442245,-1.2817373,-0.39976686,0.3093395,0.24549295,0.5668317,0.5938311,0.36047795,0.4330677
-0.31206343,-0.31992847,-0.16170324,0.030437056,-0.414926,-0.1806352,-0.020923367,-0.060702622,-0.25037715,-0.34396762,-0.032367557,0.09339548
-0.564169,-0.11698061,-0.39920685,-0.5191538,0.031727873,0.28684568,0.24929169,0.022805264,-0.09715048,-0.10951794,-0.2724398,-0.14012918
5.9972987,5.7565694,2.9708443,3.3296733,2.630269,2.9777825,3.2817051,3.196105,3.4270625,3.4072273,3.2849946,3.2778227
0.39215147,0.6327327,1.0133146,0.66711694,1.260026,0.72803074,0.5495307,0.5934425,0.5327813,0.62990034,0.076756194,-0.16135868
1.1165348,1.1090633,0.5891415,0.78549033,0.48216692,1.4467827,1.1650205,1.1919158,1.0775872,1.170938,0.8406225,0.60290384
-1.5557842,-1.8086108,-2.521739,-2.5484123,-2.4854314,-2.0213413,-1.7472975,-1.7169423,-1.5783415,-1.516216,-1.7128732,-1.7748017
0.60055876,0.5646854,0.44330594,0.2891675,0.44999272,0.73387426,0.50449485,0.48209864,0.34550428,0.3954506,0.70967394,0.7090514
-0.79274476,-0.6995603,0.38913843,0.5842555,0.044976078,-0.8730912,-1.1768434,-0.89578146,-0.98246,-0.79483235,-1.2982031,-1.1379163
-0.0028139371,-0.028638598,-0.28087172,-0.15642384,0.105539314,0.14952318,0.24929169,0.30116487,0.4306302,0.3954506,0.27317894,0.36937916
-1.296956,-1.5232899,-2.0017312,-1.997976,-2.0766296,-1.9775149,-1.5821661,-1.4803367,-1.5783415,-1.5883545,-1.3855021,-1.328982
-1.3843524,-1.6378958,-2.3375697,-2.3547873,-2.3302383,-2.047637,-1.7623094,-1.7308604,-1.7656186,-1.8047695,-1.8001722,-1.8172609
-0.5137479,-0.4094643,0.08080044,0.06510356,0.13203572,-0.48157603,-0.9366522,-0.519996,-0.48872972,-0.5603827,-0.40338832,-0.30996528
0.24088813,0.45843625,0.49414003,0.29424065,0.6127564,0.80983996,0.17423196,0.67695034,0.2603784,0.43151978,0.5132512,0.4118382
-0.8145939,-0.8165538,-0.6167101,-0.53606427,-0.4698114,-0.5750722,-0.83156854,-0.5756679,-0.8973341,-0.8669707,-0.73075956,-0.86193264
0.45937964,1.073249,1.035815,0.9309205,0.73956066,0.71634376,0.3393634,0.23157497,0.3114539,0.23313928,0.49142647,0.49675626
1.6308302,1.180692,0.78747785,0.5081583,1.0158805,1.502296,2.0957613,1.8182249,1.8777708,1.874287,1.9100354,1.7280681
-0.8431659,-0.884601,0.059966788,0.16402991,0.01090926,-0.94905686,-1.0867717,-1.174141,-0.9313845,-0.8850053,-0.9708318,-1.2016048
1.7299917,1.7298449,1.3508197,0.98841614,1.5458087,1.8967329,2.0056896,2.1244204,2.0650477,1.8562524,2.5211284,2.8320029
1.1804016,1.2069558,0.91581315,0.5791824,1.0972623,1.4613914,1.6454029,1.4424393,1.520242,1.4775261,1.8009115,1.6856091
1.2190578,1.5304785,1.1991508,1.399341,0.7149569,0.33651555,0.39941117,0.38467276,0.15822728,0.052793376,0.62237495,0.75151044
0.38542867,0.36293137,0.6283087,0.34919974,0.7319903,0.21672356,0.17423196,0.16198507,0.090126544,0.052793376,0.18587995,0.11462499
-1.5490614,-1.6080505,-2.195901,-2.2178123,-2.2147896,-2.0651677,-1.6872497,-1.6195165,-1.7656186,-1.7687004,-1.5601,-1.4351295
-0.35071963,-0.41782096,-0.2658715,-0.0617251,-0.1045394,-0.3179577,-0.20106675,-0.24163638,-0.47170454,-0.66859025,-0.5125121,-0.41611287
-0.8902255,-0.85833716,-0.2500379,-0.5039343,-0.39599997,-0.6685684,-0.696461,-0.9375354,-0.6930319,-0.7587632,-0.9271823,-1.286523
-0.118782505,-0.0035685685,0.49080664,0.2122248,0.24559179,0.18166249,0.009100532,0.23157497,-0.23335195,-0.28986385,-0.2724398,-0.16135868
-1.3490577,-1.6987802,-2.4192376,-2.4756973,-2.260212,-2.0797763,-1.6722378,-1.7586963,-1.7315682,-1.6965619,-1.7783475,-1.7323427
-0.99779063,-0.9359349,-0.6342104,-0.8040955,-1.2192814,-1.498347,-1.3870107,-1.5499265,-1.3059386,-1.2456973,-1.472801,-1.244064
-1.2263663,-1.1902167,-0.45170766,-0.26380545,-0.5322673,-1.1681886,-1.4320465,-1.3272388,-1.3570142,-1.299801,-1.2982031,-1.244064
0.9719943,0.94073594,1.254985,0.8970995,1.0385916,0.99391055,0.7296741,0.7187043,0.5838569,0.3954506,0.6441997,0.36937916
-0.57761467,-0.64464504,-0.3475394,-0.3737236,-0.34111455,-0.2858184,-0.1560309,-0.074620605,-0.5227801,-0.45217517,-0.1851408,-0.1825882
-0.72551656,-0.47751153,0.50664026,0.7660433,0.82662034,-0.55169815,-0.9366522,-0.9653714,-0.62493116,-0.63252103,-0.6434606,-0.71332604
0.019035213,-0.2697884,-0.5108752,-0.5741129,-0.034513168,0.06187051,0.3393634,0.48209864,0.4306302,0.23313928,0.054931443,0.39060867
-1.0851872,-1.4624056,-2.0242317,-1.9650005,-2.5138206,-1.9366103,-1.7773213,-1.7865323,-1.5442911,-1.4801469,-1.5382752,-1.4775885
-0.9070326,-0.45124766,-0.120035954,-0.05580643,-0.034513168,-0.5224806,-0.7715208,-0.6035039,-0.72708225,-0.95714366,-0.73075956,-0.8194736
0.47282526,0.6028874,0.43497247,0.15811124,0.4272815,0.92086667,0.8347577,0.56560653,0.63493246,0.62990034,0.884272,0.83642846
-0.28853357,-0.39155713,0.02163287,0.26211074,-0.023157557,-0.44943672,-0.54634154,-0.8122736,-0.48872972,-0.47020978,-0.75258434,-0.7982441
0.6156851,0.8249363,0.91581315,0.947831,0.74713105,0.7046567,0.5195068,0.5934425,0.7200584,0.8282808,0.49142647,0.58167434
-1.693602,-1.9279919,-2.6742415,-2.7039888,-2.5327466,-2.2463164,-1.8523811,-1.8004502,-1.6804926,-1.6604928,-1.5819248,-1.6261952
-0.26668444,0.029858138,0.5749746,0.80662847,0.50487816,-0.36178404,-0.5313296,-0.6591758,-0.67600673,-0.7407286,-0.70893484,-0.7345556
0.5266078,0.55871636,0.6966431,0.5411338,0.5143411,0.45046398,0.56454265,0.24549295,0.41360503,0.5757965,0.4259522,0.7090514
0.25769517,0.10506822,0.4841399,0.2891675,0.25884,0.22841059,0.2793156,0.37075478,0.073101364,0.16100092,0.09858094,0.2632316
-0.9423274,-0.64942026,0.09580067,0.047347542,-0.23891409,-1.1068317,-1.1768434,-1.1184691,-1.1356868,-1.2637318,-0.77440906,-1.1803753
0.6593834,1.1424899,1.2641518,1.4094872,1.3470856,0.90625787,0.744686,0.73262227,0.6179073,0.53972733,0.7751482,0.68782187
0.044245772,-0.11101156,-0.29587194,-0.45827603,-0.2673031,0.33651555,0.6546143,0.217657,-0.16525121,-0.36200222,0.22952946,0.4118382
-0.428032,-0.575404,-0.06753515,-0.24435838,-0.22377327,-0.5692287,-0.5763655,-0.39473417,-0.8803089,-0.95714366,-0.5125121,-0.37365383
0.49803582,0.082385816,-1.0383831,-0.9385339,-0.9505321,0.17289722,0.8647816,1.0527359,1.5713176,1.6218028,0.97157097,1.0699531
0.65266055,0.30324084,0.18413533,-0.12091181,0.10743192,0.67836094,0.5495307,0.66303235,0.7200584,0.52169275,0.40412745,0.51798576
0.792159,0.67212844,0.4299724,0.23420842,0.52948195,1.1283113,1.4652594,0.983146,0.7711339,0.86435,1.1898185,0.83642846
0.42072344,0.26503888,0.74664384,0.4777195,0.6070786,0.26347166,0.069148324,0.16198507,-0.029049745,-0.0013103951,-0.16331606,0.008477426
0.46946386,0.23996887,0.04329987,0.22237109,0.38185906,0.4095594,0.38439924,0.022805264,0.15822728,0.034758788,0.14223045,0.15708402
0.820731,0.81061053,0.3033038,0.460809,0.4594557,1.3445212,1.3901998,1.4702753,1.247839,1.1889726,1.3207669,1.3671663
0.3635795,0.28652748,-0.89088094,-0.7880305,-0.8596872,0.0122006675,0.8197458,0.7047863,0.97543615,0.79221165,1.0806947,0.81519896
-0.5137479,-0.3676809,0.03913314,0.06510356,-0.0061241495,-0.24199206,-0.41123405,-0.3808162,-0.38657862,-0.66859025,-0.20696557,-0.055211116
0.41231993,0.45485482,0.23413609,0.04650202,0.5805822,0.7192655,0.4894829,0.49601662,0.44765538,0.68400407,0.36047795,0.49675626
-1.3776296,-1.8945651,-2.6834083,-2.7158263,-2.6008801,-2.2901428,-1.9424528,-1.7030244,-1.9018201,-1.8588732,-1.7565228,-1.6261952
-1.4767911,-1.7716026,-2.440071,-2.412283,-2.288601,-2.0096543,-1.6722378,-1.6612704,-1.5442911,-1.4440777,-1.6910485,-1.6261952
0.26777938,0.37367567,0.70497656,0.39316702,0.6487158,0.6520651,0.9698652,0.8578841,0.19227766,0.10689715,0.40412745,0.39060867
0.91485035,0.87030107,1.1116495,0.98757064,0.8152647,0.7923094,0.62459046,0.41250873,0.9924613,0.8282808,0.6878492,0.75151044
-0.08012631,0.2005731,0.02829964,0.23759052,0.14339133,0.41832468,0.39941117,0.03672324,0.20930283,0.14296633,0.31682846,0.2844611
1.7064619,1.4182602,0.843312,0.5986295,1.1142957,1.6483837,1.9456419,2.1383383,2.0480227,2.0185637,2.3901799,2.3649535
1.1804016,0.9383483,0.69080967,0.4278335,0.89475393,1.3240689,1.4202236,1.6233732,1.3159398,1.2070072,0.9060967,0.87888753
0.7098045,1.2570957,1.1833172,1.3384632,1.1653959,0.7923094,0.8197458,0.5795245,0.3114539,0.34134683,0.62237495,0.2844611
0.8442608,1.0553417,1.3283194,1.242919,1.3395152,0.9091796,0.45945898,0.67695034,0.7541087,0.73810786,1.1025195,1.0911827
-0.08348772,-0.1707021,-0.34003928,-0.5521292,-0.6174343,0.13783616,0.03912443,0.20373902,0.039050993,0.052793376,0.09858094,0.24200208
0.17365997,0.26026365,0.60914177,0.3999312,0.15096174,0.3978724,0.38439924,0.41250873,0.37955466,0.3954506,0.66602445,0.47552675
0.5887938,0.64347696,0.8374786,0.47264633,0.88718355,0.63161284,0.5345187,0.4403447,0.6689828,0.6659695,0.796973,0.92134655
-0.32382837,-0.93235344,-0.18503694,-0.35765865,-0.23702149,-0.79128206,-0.9216403,-1.174141,-1.0505607,-1.2276626,-1.036306,-1.0954573
-0.6801376,-0.35813043,-0.2567047,-0.11245656,-0.24837708,-0.3179577,-0.126007,-0.15812849,-0.5057549,-0.5243135,-0.44703782,-0.45857188
1.093005,0.67332226,0.29830372,0.06256699,0.36861086,0.8945709,0.9848771,1.4841933,1.3329649,1.4955606,1.2334679,1.0062646
0.41231993,0.7210747,0.76831084,1.017164,1.0007396,0.7397178,0.42943507,0.32900083,0.29442874,0.32331222,0.3386532,0.19954304
1.1904858,1.2093434,0.9474803,0.67810875,1.326267,1.5665746,2.1407971,1.6372911,1.7756197,1.8562524,1.4298908,1.3459368
0.099709004,-0.21129167,-0.1408696,-0.3314474,0.060116887,0.1086186,-0.020923367,-0.08853858,-0.16525121,-0.21772549,0.011281945,-0.30996528
0.10643182,-0.08713534,-1.0542167,-0.9638997,-1.173859,-0.4114539,0.09917223,0.20373902,0.44765538,0.3954506,0.3823027,0.2844611
0.024077324,0.24355029,-0.41254038,-0.21138291,-0.32218853,0.03849647,0.2793156,0.38467276,0.29442874,0.26920846,0.62237495,0.68782187
-0.35912314,-0.52526397,-0.62504363,-0.6941773,-0.6022935,-0.049156196,0.26430365,0.106313154,-0.01202456,0.052793376,-0.07601706,0.02970694
-0.63643926,-0.796259,-0.21253735,-0.107383415,0.35157746,-0.42898443,-0.20106675,-0.61742187,-0.62493116,-0.66859025,-0.66528535,-0.56471944
1.3736825,0.77360237,0.43913922,0.13443656,0.567334,1.0786414,1.4352356,1.1501617,0.9924613,0.8102462,0.8624472,0.87888753
0.26777938,0.26026365,0.8108115,0.53267854,0.65628624,0.33067203,-0.3061504,0.18982103,-0.046074927,-0.073448755,-0.3160893,-0.16135868
0.5619026,1.186661,1.2208178,1.260675,0.8379759,0.85074455,0.39941117,0.4264267,0.41360503,0.43151978,0.1204057,0.2844611
-0.7356008,-0.40827048,0.6316421,0.7905635,0.16799514,-0.85556066,-1.1318076,-1.271567,-0.8462586,-0.722694,-0.9271823,-0.8831622
